parent_id	result_id	system	version	claim	metric_scope	qualifying_basis	primary_source	artifact_status	disposition_code	disposition	source_card
2606.00016	2606.00016:individual	AEyeDE individual-generator arrangement	AEyeDE individual-generator arrangement	Tables 1-4 and attack/external Tables 5-9; every named architecture/arrangement and the released SuperAnnotate RoBERTa comparator exceed 0.90 F1 or AUC on at least one cell, with weaker unified/transfer results	Tables 1-4 and attack/external Tables 5-9; every named architecture/arrangement and the released SuperAnnotate RoBERTa comparator exceed 0.90 F1 or AUC on at least one cell, with weaker unified/transfer results	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2606.00016	Attention attribution lacks a released detector state and fixed low-FPR, 2,048-token A6000 comparison.	retain_reject	CNN over proxy attention-attribution maps, optionally concatenated with text, under the named training arrangement. Attention attribution lacks a released detector state and fixed low-FPR, 2,048-token A6000 comparison.	Full-text source 2606.00016
2606.00016	2606.00016:unified	AEyeDE unified-generator arrangement	AEyeDE unified-generator arrangement	Tables 1-4 and attack/external Tables 5-9; every named architecture/arrangement and the released SuperAnnotate RoBERTa comparator exceed 0.90 F1 or AUC on at least one cell, with weaker unified/transfer results	Tables 1-4 and attack/external Tables 5-9; every named architecture/arrangement and the released SuperAnnotate RoBERTa comparator exceed 0.90 F1 or AUC on at least one cell, with weaker unified/transfer results	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2606.00016	Attention attribution lacks a released detector state and fixed low-FPR, 2,048-token A6000 comparison.	retain_reject	CNN over proxy attention-attribution maps, optionally concatenated with text, under the named training arrangement. Attention attribution lacks a released detector state and fixed low-FPR, 2,048-token A6000 comparison.	Full-text source 2606.00016
2606.00016	2606.00016:superannotate-roberta	SuperAnnotate RoBERTa comparator	SuperAnnotate RoBERTa comparator	Tables 2 and 4 report the released SuperAnnotate RoBERTa detector at 98.35% AUC on the RAID Llama slice and 99.57% on HC3, while several unified, attacked, and external-transfer cells are much weaker.	Tables 2 and 4 report the released SuperAnnotate RoBERTa detector at 98.35% AUC on the RAID Llama slice and 99.57% on HC3, while several unified, attacked, and external-transfer cells are much weaker.	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2606.00016	The public classifier has a high aligned slice but HC3 was in its training data and transfer/attack cells are much weaker; the paper supplies no portable low-FPR calibration or fixed near-Binoculars timing.	retain_reject	the released SuperAnnotate RoBERTa sequence classifier. The public classifier has a high aligned slice but HC3 was in its training data and transfer/attack cells are much weaker; the paper supplies no portable low-FPR calibration or fixed near-Binoculars timing.	Full-text source 2606.00016
2605.27921	2605.27921:tell	TELL	TELL	Tables 5 and 7; TELL, MAGE, and Pangram EditLens exceed 0.90 aggregate AUROC, while ten additional named comparators cross 0.90 only on a domain slice and remain much weaker in aggregate	Tables 5 and 7; TELL, MAGE, and Pangram EditLens exceed 0.90 aggregate AUROC, while ten additional named comparators cross 0.90 only on a domain slice and remain much weaker in aggregate	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2605.27921	Reported 0.927 AUROC is below the accuracy lead sought and the explanation-generating system lacks fixed speed evidence.	retain_reject	named supervised/explainable encoder classifier. Reported 0.927 AUROC is below the accuracy lead sought and the explanation-generating system lacks fixed speed evidence.	Full-text source 2605.27921
2605.27921	2605.27921:mage	MAGE classifier	MAGE classifier	Tables 5 and 7; TELL, MAGE, and Pangram EditLens exceed 0.90 aggregate AUROC, while ten additional named comparators cross 0.90 only on a domain slice and remain much weaker in aggregate	Tables 5 and 7; TELL, MAGE, and Pangram EditLens exceed 0.90 aggregate AUROC, while ten additional named comparators cross 0.90 only on a domain slice and remain much weaker in aggregate	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2605.27921	Reported 0.927 AUROC is below the accuracy lead sought and the explanation-generating system lacks fixed speed evidence.	retain_reject	named supervised/explainable encoder classifier. Reported 0.927 AUROC is below the accuracy lead sought and the explanation-generating system lacks fixed speed evidence.	Full-text source 2605.27921
2605.27921	2605.27921:pangram-editlens	Pangram EditLens	Pangram EditLens	Tables 5 and 7; TELL, MAGE, and Pangram EditLens exceed 0.90 aggregate AUROC, while ten additional named comparators cross 0.90 only on a domain slice and remain much weaker in aggregate	Tables 5 and 7; TELL, MAGE, and Pangram EditLens exceed 0.90 aggregate AUROC, while ten additional named comparators cross 0.90 only on a domain slice and remain much weaker in aggregate	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2605.27921	Reported 0.927 AUROC is below the accuracy lead sought and the explanation-generating system lacks fixed speed evidence.	retain_reject	named supervised/explainable encoder classifier. Reported 0.927 AUROC is below the accuracy lead sought and the explanation-generating system lacks fixed speed evidence.	Full-text source 2605.27921
2605.27921	2605.27921:fastdetectgpt	FastDetectGPT	FastDetectGPT	Tables 5 and 7: aggregate AUROC is 0.8609, but per-domain AUROC reaches 0.965 on educational web, 0.919 on email, 0.986 on finance, and 0.914 on student essays.	Tables 5 and 7: aggregate AUROC is 0.8609, but per-domain AUROC reaches 0.965 on educational web, 0.919 on email, 0.986 on finance, and 0.914 on student essays.	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2605.27921	The qualifying value is a narrow domain cell; the same frozen table reports a much weaker aggregate, and this comparator contributes no new released state or fixed low-FPR, cross-distribution, and A6000 timing basis.	retain_reject	the FastDetectGPT conditional-probability-curvature statistic. The qualifying value is a narrow domain cell; the same frozen table reports a much weaker aggregate, and this comparator contributes no new released state or fixed low-FPR, cross-distribution, and A6000 timing basis.	Full-text source 2605.27921
2605.27921	2605.27921:argugpt	ArguGPT	ArguGPT	Tables 5 and 7: aggregate AUROC is 0.8281, but per-domain AUROC reaches 0.926 on educational web, 0.989 on email, 0.997 on finance, and 0.990 on student essays.	Tables 5 and 7: aggregate AUROC is 0.8281, but per-domain AUROC reaches 0.926 on educational web, 0.989 on email, 0.997 on finance, and 0.990 on student essays.	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2605.27921	The qualifying value is a narrow domain cell; the same frozen table reports a much weaker aggregate, and this comparator contributes no new released state or fixed low-FPR, cross-distribution, and A6000 timing basis.	retain_reject	the named supervised argumentative-essay classifier. The qualifying value is a narrow domain cell; the same frozen table reports a much weaker aggregate, and this comparator contributes no new released state or fixed low-FPR, cross-distribution, and A6000 timing basis.	Full-text source 2605.27921
2605.27921	2605.27921:t5-sentinel	T5-Sentinel	T5-Sentinel	Tables 5 and 7: aggregate AUROC is 0.8020, but per-domain AUROC reaches 1.000 on web text and 0.948 on student essays.	Tables 5 and 7: aggregate AUROC is 0.8020, but per-domain AUROC reaches 1.000 on web text and 0.948 on student essays.	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2605.27921	The qualifying value is a narrow domain cell; the same frozen table reports a much weaker aggregate, and this comparator contributes no new released state or fixed low-FPR, cross-distribution, and A6000 timing basis.	retain_reject	the named supervised T5 text-to-text detector. The qualifying value is a narrow domain cell; the same frozen table reports a much weaker aggregate, and this comparator contributes no new released state or fixed low-FPR, cross-distribution, and A6000 timing basis.	Full-text source 2605.27921
2605.27921	2605.27921:detectllm-npr	DetectLLM-NPR	DetectLLM-NPR	Tables 5 and 7: aggregate AUROC is 0.7824, but per-domain AUROC reaches 0.956 on email, 0.987 on finance, and 0.967 on student essays.	Tables 5 and 7: aggregate AUROC is 0.7824, but per-domain AUROC reaches 0.956 on email, 0.987 on finance, and 0.967 on student essays.	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2605.27921	The qualifying value is a narrow domain cell; the same frozen table reports a much weaker aggregate, and this comparator contributes no new released state or fixed low-FPR, cross-distribution, and A6000 timing basis.	exclude_multi_perturbation	DetectLLM normalized perturbed log-rank over multiple target-text perturbations. The qualifying value is a narrow domain cell; the same frozen table reports a much weaker aggregate, and this comparator contributes no new released state or fixed low-FPR, cross-distribution, and A6000 timing basis.	Full-text source 2605.27921
