parent_id	parent_published	parent_title	result_id	system	version	claim	metric_scope	qualifying_basis	primary_source	artifact_status	disposition_code	disposition	source_card	class_definition
2509.21269	2025-09-25	LLMTrace: A Corpus for Classification and Fine-Grained Localization of AI-Written Text	2509.21269:english-only	Mistral-7B classifier	English-only	98.48% mean accuracy and 97.95% TPR at 1% FPR	LLMTrace English test set	Both aggregate fixed metrics exceed 0.90	https://arxiv.org/abs/2509.21269	Dataset and base model are public; no official trained English detector checkpoint is released.	retain_reject	The result is aligned to the constructed LLMTrace corpus and lacks a frozen classifier, external transfer, or speed evidence.	Embedded source card E14	individually reviewed result fails one or more fixed evidence gates
2509.21269	2025-09-25	LLMTrace: A Corpus for Classification and Fine-Grained Localization of AI-Written Text	2509.21269:russian-only	Mistral-7B classifier	Russian-only	98.43% mean accuracy and 97.78% TPR at 1% FPR	LLMTrace Russian test set	Both aggregate fixed metrics exceed 0.90	https://arxiv.org/abs/2509.21269	Dataset and base model are public; no official trained Russian detector checkpoint is released.	reject_scope	The result is Russian-specific and aligned to the constructed corpus, with no frozen classifier, external transfer, or speed evidence.	Embedded source card E14	result is restricted to a language, domain, task, or metric outside DW1
2509.26051	2025-09-30	CEAID: Benchmark of Multilingual Machine-Generated Text Detection Methods for Central European Languages	2509.26051:binoculars	Binoculars	Central-European benchmark configuration	0.9555 AUROC on Llama-2 generations but 0.7603 generator mean and 0.7699 social-media mean	Central-European Tables 4-5	One generator cell exceeds 0.90	https://arxiv.org/abs/2401.12070	Primary paper and official implementation are preserved and already assessed as the incumbent control.	existing_control	The isolated generator cell adds no new state and remains beside weak multilingual/social-media transfer.	Embedded source card E13	already assessed public method retained only as a control
2509.26051	2025-09-30	CEAID: Benchmark of Multilingual Machine-Generated Text Detection Methods for Central European Languages	2509.26051:fastdetectgpt	FastDetectGPT	Central-European benchmark configuration	0.9667 AUROC on Llama-2 generations and 0.9090 on Slovenian news, but 0.7830 generator mean	Central-European Tables 4-5	Generator and language/domain cells exceed 0.90	https://arxiv.org/abs/2310.05130	Primary public method is preserved and already assessed as a DW1 comparison control.	existing_control	Two narrow regional/generator cells do not supersede the frozen general-English accuracy and speed evidence.	Embedded source card E13	already assessed public method retained only as a control
2509.26051	2025-09-30	CEAID: Benchmark of Multilingual Machine-Generated Text Detection Methods for Central European Languages	2509.26051:gemma-2-2b	Gemma-2-2B (de-pl-cs)	three-language Central-European fine-tune	0.9660 mean AUROC	Eight Central European test languages, Table 3	Aggregate AUROC exceeds 0.90	https://arxiv.org/abs/2509.26051	Training/evaluation code is promised, but no immutable trained detector checkpoint is released.	reject_scope	The result is region/language-specific and lacks a frozen fine-tune, general English operating point, and fixed A6000 timing.	Embedded source card E13	result is restricted to a language, domain, task, or metric outside DW1
2509.26051	2025-09-30	CEAID: Benchmark of Multilingual Machine-Generated Text Detection Methods for Central European Languages	2509.26051:gemma-social-de-pl-hr-hu-cs	Gemma-2-2B (de-pl-hr-hu-cs)	five-language social-media-selected fine-tune	0.9313 mean AUROC on regional social media	Social-media Table 5	Aggregate AUROC exceeds 0.90	https://arxiv.org/abs/2509.26051	No immutable fitted state, general-English calibration, or detector timing is released.	reject_scope	This separately selected regional fit is benchmark- and language-specific and has no frozen state or fixed A6000 timing.	Embedded source card E13	result is restricted to a language, domain, task, or metric outside DW1
2509.26051	2025-09-30	CEAID: Benchmark of Multilingual Machine-Generated Text Detection Methods for Central European Languages	2509.26051:gemma-tpr-de-pl-hr-hu	Gemma-2-2B (de-pl-hr-hu)	four-language low-FPR-selected fine-tune	0.8731 mean TPR at 5% FPR with cells to 0.950	Low-FPR Table 11	Individual TPR cells exceed 0.90	https://arxiv.org/abs/2509.26051	No immutable fitted state, general-English calibration, or detector timing is released.	reject_scope	This separately selected regional fit has only narrow fixed-FPR cells and no frozen state or fixed A6000 timing.	Embedded source card E13	result is restricted to a language, domain, task, or metric outside DW1
2509.26051	2025-09-30	CEAID: Benchmark of Multilingual Machine-Generated Text Detection Methods for Central European Languages	2509.26051:llama-3.2-3b	Llama-3.2-3B (de-pl-hu)	three-language Central-European fine-tune	0.9758 mean AUROC	Eight Central European test languages, Table 3	Aggregate AUROC exceeds 0.90	https://arxiv.org/abs/2509.26051	Training/evaluation code is promised, but no immutable trained detector checkpoint is released.	reject_scope	The result is region/language-specific and lacks a frozen fine-tune, general English operating point, and fixed A6000 timing.	Embedded source card E13	result is restricted to a language, domain, task, or metric outside DW1
2509.26051	2025-09-30	CEAID: Benchmark of Multilingual Machine-Generated Text Detection Methods for Central European Languages	2509.26051:llama-news-hr-hu-cs	Llama-3.2-3B (hr-hu-cs)	news-selected three-language fine-tune	0.9952 mean AUROC on regional news	News-domain Table 5	Aggregate AUROC exceeds 0.90	https://arxiv.org/abs/2509.26051	No immutable fitted state, general-English calibration, or detector timing is released.	reject_scope	This separately selected regional-news fit is benchmark- and language-specific and has no frozen state or fixed A6000 timing.	Embedded source card E13	result is restricted to a language, domain, task, or metric outside DW1
2509.26051	2025-09-30	CEAID: Benchmark of Multilingual Machine-Generated Text Detection Methods for Central European Languages	2509.26051:llama-tpr-pl	Llama-3.2-3B (pl)	Polish-only low-FPR-selected fine-tune	0.8954 mean TPR at 5% FPR with per-language cells to 0.950	Low-FPR Table 11	Individual TPR cells exceed 0.90	https://arxiv.org/abs/2509.26051	No immutable fitted state, general-English calibration, or detector timing is released.	reject_scope	This separately selected Polish fit has only regional fixed-FPR evidence and no frozen state or fixed A6000 timing.	Embedded source card E13	result is restricted to a language, domain, task, or metric outside DW1
2509.26051	2025-09-30	CEAID: Benchmark of Multilingual Machine-Generated Text Detection Methods for Central European Languages	2509.26051:llm-deviation	LLM-Deviation / MFD	Central-European benchmark configuration	0.9083 Czech, 0.9025 Croatian, and 0.9072 Slovenian news AUROC but 0.7060 news mean	Central-European Table 5	Language/domain cells exceed 0.90	https://doi.org/10.21203/rs.3.rs-3226684/v1	The primary method is public, but no immutable benchmark state, fixed threshold package, or comparable timing is released.	retain_reject	Three regional news cells beside weak aggregate and adversarial transfer do not establish a newest general detector.	Embedded source card E13	individually reviewed result fails one or more fixed evidence gates
2509.26051	2025-09-30	CEAID: Benchmark of Multilingual Machine-Generated Text Detection Methods for Central European Languages	2509.26051:mdeberta-generator-de-pl-hr-hu-cs	mDeBERTa-v3-base (de-pl-hr-hu-cs)	five-language generator-selected fine-tune	0.9734 mean AUROC across generators	Generator Table 4	Aggregate AUROC exceeds 0.90	https://arxiv.org/abs/2509.26051	No immutable fitted state, general-English calibration, or detector timing is released.	reject_scope	This separately selected regional fit is benchmark- and language-specific and has no frozen state or fixed A6000 timing.	Embedded source card E13	result is restricted to a language, domain, task, or metric outside DW1
2509.26051	2025-09-30	CEAID: Benchmark of Multilingual Machine-Generated Text Detection Methods for Central European Languages	2509.26051:mdeberta-news-cs	mDeBERTa-v3-base (cs)	Czech-only news-selected fine-tune	0.9940 mean AUROC on regional news	News-domain Table 5	Aggregate AUROC exceeds 0.90	https://arxiv.org/abs/2509.26051	No immutable fitted state, general-English calibration, or detector timing is released.	reject_scope	This separately selected Czech fit is benchmark- and language-specific and has no frozen state or fixed A6000 timing.	Embedded source card E13	result is restricted to a language, domain, task, or metric outside DW1
2509.26051	2025-09-30	CEAID: Benchmark of Multilingual Machine-Generated Text Detection Methods for Central European Languages	2509.26051:mdeberta-social-de	mDeBERTa-v3-base (de)	German-only social-media-selected fine-tune	0.9476 mean AUROC on regional social media	Social-media Table 5	Aggregate AUROC exceeds 0.90	https://arxiv.org/abs/2509.26051	No immutable fitted state, general-English calibration, or detector timing is released.	reject_scope	This separately selected German fit is benchmark- and language-specific and has no frozen state or fixed A6000 timing.	Embedded source card E13	result is restricted to a language, domain, task, or metric outside DW1
2509.26051	2025-09-30	CEAID: Benchmark of Multilingual Machine-Generated Text Detection Methods for Central European Languages	2509.26051:mdeberta-tpr-de-pl-hr-hu	mDeBERTa-v3-base (de-pl-hr-hu)	four-language low-FPR-selected fine-tune	0.8749 mean TPR at 5% FPR with cells to 0.930	Low-FPR Table 11	Individual TPR cells exceed 0.90	https://arxiv.org/abs/2509.26051	No immutable fitted state, general-English calibration, or detector timing is released.	reject_scope	This separately selected regional fit has only narrow fixed-FPR cells and no frozen state or fixed A6000 timing.	Embedded source card E13	result is restricted to a language, domain, task, or metric outside DW1
2509.26051	2025-09-30	CEAID: Benchmark of Multilingual Machine-Generated Text Detection Methods for Central European Languages	2509.26051:mdeberta-v3-base	mDeBERTa-v3-base (de-pl-hr-cs)	four-language Central-European fine-tune	0.9739 mean AUROC	Eight Central European test languages, Table 3	Aggregate AUROC exceeds 0.90	https://arxiv.org/abs/2509.26051	Training/evaluation code is promised, but no immutable trained detector checkpoint is released.	reject_scope	The result is region/language-specific and lacks a frozen fine-tune, general English operating point, and fixed A6000 timing.	Embedded source card E13	result is restricted to a language, domain, task, or metric outside DW1
