parent_id	account_id	system	account_kind	evidence_locator	qualifying_evidence
2601.20006	2601.20006:gpt41nano-falcon3-3b	GPT-4.1-nano validation Falcon3-3B	primary_result	Primary PDF full text and all main/appendix result tables	Tables 8-14; every listed state has accuracy, F1, AUC, or recall >=0.90; most are token-level/validation-only and ensemble precision is weak
2601.20006	2601.20006:gpt41nano-falcon3-7b	GPT-4.1-nano validation Falcon3-7B	primary_result	Primary PDF full text and all main/appendix result tables	Tables 8-14; every listed state has accuracy, F1, AUC, or recall >=0.90; most are token-level/validation-only and ensemble precision is weak
2601.20006	2601.20006:self-phi35-mini	Per-LLM Phi-3.5-mini	primary_result	Primary PDF full text and all main/appendix result tables	Tables 8-14; every listed state has accuracy, F1, AUC, or recall >=0.90; most are token-level/validation-only and ensemble precision is weak
2601.20006	2601.20006:self-mistral-nemo	Per-LLM Mistral-Nemo-2407	primary_result	Primary PDF full text and all main/appendix result tables	Tables 8-14; every listed state has accuracy, F1, AUC, or recall >=0.90; most are token-level/validation-only and ensemble precision is weak
2601.20006	2601.20006:family-llama31-8b	Per-family Llama-3.1-8B	primary_result	Primary PDF full text and all main/appendix result tables	Tables 8-14; every listed state has accuracy, F1, AUC, or recall >=0.90; most are token-level/validation-only and ensemble precision is weak
2601.20006	2601.20006:ensemble-per-llm	Per-LLM ensemble	primary_result	Primary PDF full text and all main/appendix result tables	Tables 8-14; every listed state has accuracy, F1, AUC, or recall >=0.90; most are token-level/validation-only and ensemble precision is weak
2601.20006	2601.20006:ensemble-per-family	Per-family ensemble	primary_result	Primary PDF full text and all main/appendix result tables	Tables 8-14; every listed state has accuracy, F1, AUC, or recall >=0.90; most are token-level/validation-only and ensemble precision is weak
2601.04833	2601.04833:likelihood	Likelihood	primary_result	Primary PDF full text and all main/appendix result tables	Tables 3 and 6: Likelihood reaches 91.30% AUROC on GLM and 92.96% on LLaMA within MAGE, but averages 56.81% on MAGE and 77.44% on EvoBench.
2601.04833	2601.04833:logrank	Log-Rank	primary_result	Primary PDF full text and all main/appendix result tables	Tables 3 and 6: Log-Rank reaches 90.28% AUROC on GLM and 91.69% on LLaMA within MAGE, but averages 55.91% on MAGE and 75.37% on EvoBench.
2601.04833	2601.04833:fastdetectgpt	FastDetectGPT	primary_result	Primary PDF full text and all main/appendix result tables	Table 3: FastDetectGPT reaches 94.17% AUROC on the EvoBench LLaMA-3 slice but averages 79.85% on EvoBench and 69.69% on MAGE.
2601.04833	2601.04833:lastde	Lastde	primary_result	Primary PDF full text and all main/appendix result tables	Table 3: Lastde reaches 90.80% AUROC on the EvoBench LLaMA-3 slice but averages 76.66% on EvoBench and 70.71% on MAGE.
2601.04833	2601.04833:diveye	DivEye	primary_result	Primary PDF full text and all main/appendix result tables	Table 6: DivEye reaches 92.61% AUROC on GLM and 93.80% on LLaMA within MAGE but averages 69.60% on MAGE and 74.40% on EvoBench.
2601.04833	2601.04833:dd	DD	primary_result	Primary PDF full text and all main/appendix result tables	Tables 3 and 6; Likelihood, Log-Rank, FastDetectGPT, Lastde, DivEye, DD, LV, TSD, and TSD+ each have AUROC >=0.90 on at least one generator slice, while aggregate performance is substantially lower
2601.04833	2601.04833:lv	LV	primary_result	Primary PDF full text and all main/appendix result tables	Tables 3 and 6; Likelihood, Log-Rank, FastDetectGPT, Lastde, DivEye, DD, LV, TSD, and TSD+ each have AUROC >=0.90 on at least one generator slice, while aggregate performance is substantially lower
2601.04833	2601.04833:tsd	TSD	primary_result	Primary PDF full text and all main/appendix result tables	Tables 3 and 6; Likelihood, Log-Rank, FastDetectGPT, Lastde, DivEye, DD, LV, TSD, and TSD+ each have AUROC >=0.90 on at least one generator slice, while aggregate performance is substantially lower
2601.04833	2601.04833:tsd-plus	TSD+	primary_result	Primary PDF full text and all main/appendix result tables	Tables 3 and 6; Likelihood, Log-Rank, FastDetectGPT, Lastde, DivEye, DD, LV, TSD, and TSD+ each have AUROC >=0.90 on at least one generator slice, while aggregate performance is substantially lower
2601.04641	2601.04641:likelihood	DP-MGTD Likelihood	primary_result	Primary PDF full text and all main/appendix result tables	main DP-MGTD tables; every named detector instantiation has a qualifying high sanitized-text cell and depends on privacy-budget target sanitization
2601.04641	2601.04641:rank	DP-MGTD Rank	primary_result	Primary PDF full text and all main/appendix result tables	main DP-MGTD tables; every named detector instantiation has a qualifying high sanitized-text cell and depends on privacy-budget target sanitization
2601.04641	2601.04641:rank-gltr	DP-MGTD Rank-GLTR	primary_result	Primary PDF full text and all main/appendix result tables	main DP-MGTD tables; every named detector instantiation has a qualifying high sanitized-text cell and depends on privacy-budget target sanitization
2601.04641	2601.04641:entropy	DP-MGTD Entropy	primary_result	Primary PDF full text and all main/appendix result tables	main DP-MGTD tables; every named detector instantiation has a qualifying high sanitized-text cell and depends on privacy-budget target sanitization
2601.04641	2601.04641:logrank	DP-MGTD Log-Rank	primary_result	Primary PDF full text and all main/appendix result tables	main DP-MGTD tables; every named detector instantiation has a qualifying high sanitized-text cell and depends on privacy-budget target sanitization
2601.04641	2601.04641:binoculars	DP-MGTD Binoculars	primary_result	Primary PDF full text and all main/appendix result tables	main DP-MGTD tables; every named detector instantiation has a qualifying high sanitized-text cell and depends on privacy-budget target sanitization
2601.04641	2601.04641:distilbert-f	DP-MGTD DistilBERT-F	primary_result	Primary PDF full text and all main/appendix result tables	main DP-MGTD tables; every named detector instantiation has a qualifying high sanitized-text cell and depends on privacy-budget target sanitization
2601.04641	2601.04641:roberta-f	DP-MGTD RoBERTa-F	primary_result	Primary PDF full text and all main/appendix result tables	main DP-MGTD tables; every named detector instantiation has a qualifying high sanitized-text cell and depends on privacy-budget target sanitization
2601.03812	2601.03812:bilstm	BiLSTM detector	primary_result	Primary PDF full text and all main/appendix result tables	main classifier table; BiLSTM ROC-AUC 0.94 and DistilBERT 0.96, with lower accuracy/topic-transfer evidence
2601.03812	2601.03812:distilbert	DistilBERT detector	primary_result	Primary PDF full text and all main/appendix result tables	main classifier table; BiLSTM ROC-AUC 0.94 and DistilBERT 0.96, with lower accuracy/topic-transfer evidence
2512.21709	2512.21709:xlm-roberta-large	XLM-RoBERTa-Large	embedded_result	BanglaTextDistinguish held-out split	91.48% macro F1 and 96.87% AUROC
2512.21709	2512.21709:mdeberta-v3-base	mDeBERTa-v3-base	embedded_result	BanglaTextDistinguish held-out split	91.34% macro F1 and 96.39% AUROC
2512.21709	2512.21709:banglabert-base	BanglaBERT-Base	embedded_result	BanglaTextDistinguish held-out split	88.25% macro F1 and 94.53% AUROC
2512.21709	2512.21709:multilingual-bert	MultilingualBERT-Base	embedded_result	BanglaTextDistinguish held-out split	90.82% macro F1 and 96.77% AUROC
2512.21709	2512.21709:zeroshot-banglabert	BanglaBERT-Base	embedded_result	Bengali zero-shot Table II	99.55% recall but 50.04% accuracy, 50.00% precision, and 66.57% binary F1
2512.21709	2512.21709:zeroshot-indicbert	IndicBERT-Base	embedded_result	Bengali zero-shot Table II	92.47% recall but 50.34% accuracy, 50.16% precision, and 65.04% binary F1
2512.21709	2512.21709:zeroshot-multilingualbert	MultilingualBERT-Base	embedded_result	Bengali zero-shot Table II	99.70% recall but 50.26% accuracy, 50.11% precision, and 66.70% binary F1
2512.09292	2512.09292:glimpse	Glimpse	embedded_result	Bias-study benchmark aggregate	0.880 F1 and 0.948 AUROC
2512.09292	2512.09292:binoculars	Binoculars	embedded_result	Bias-study benchmark aggregate	0.846 F1 and 0.907 AUROC
2512.09292	2512.09292:desklib	Desklib AI text detector	embedded_result	Bias-study benchmark aggregate	0.968 F1 and 0.994 AUROC
2511.21744	2511.21744:cnn	NEULIF CNN	primary_result	Primary PDF full text and all main/appendix result tables	primary classifier table; CNN and Random Forest are separately fitted and the best balanced-split ROC-AUC is 0.9951 without cross-domain evidence
2511.21744	2511.21744:random-forest	NEULIF Random Forest	primary_result	Primary PDF full text and all main/appendix result tables	primary classifier table; CNN and Random Forest are separately fitted and the best balanced-split ROC-AUC is 0.9951 without cross-domain evidence
2511.17402	2511.17402:roberta-bne	RoBERTa-BNE machine-text classifier	primary_result	Primary PDF full text and all main/appendix result tables	machine-text classification table; RoBERTa-BNE has machine recall 0.9407 and PUCP-Metrix XGBoost is the toolkit's selected/best classifier despite lower aggregate performance
2511.17402	2511.17402:pucp-xgb	PUCP-Metrix XGBoost classifier	primary_result	Primary PDF full text and all main/appendix result tables	machine-text classification table; RoBERTa-BNE has machine recall 0.9407 and PUCP-Metrix XGBoost is the toolkit's selected/best classifier despite lower aggregate performance
2511.01192	2511.01192:domain-f1	DEER domain-matching/F1 routing	primary_result	Primary PDF full text and all main/appendix result tables	routing comparison figure and Tables 3, 6, 8; every named routing state has F1 >=0.90 on a domain/length cell, with weaker OOD/attack averages
2511.01192	2511.01192:domain-entropy	DEER domain-matching/entropy routing	primary_result	Primary PDF full text and all main/appendix result tables	routing comparison figure and Tables 3, 6, 8; every named routing state has F1 >=0.90 on a domain/length cell, with weaker OOD/attack averages
2511.01192	2511.01192:reward-f1	DEER reward-driven/F1 routing	primary_result	Primary PDF full text and all main/appendix result tables	routing comparison figure and Tables 3, 6, 8; every named routing state has F1 >=0.90 on a domain/length cell, with weaker OOD/attack averages
2511.01192	2511.01192:reward-entropy	DEER reward-driven/entropy routing	primary_result	Primary PDF full text and all main/appendix result tables	routing comparison figure and Tables 3, 6, 8; every named routing state has F1 >=0.90 on a domain/length cell, with weaker OOD/attack averages
2511.00988	2511.00988:chatgpt-e	ChatGPT-E	primary_result	Primary PDF full text and all main/appendix result tables	main/appendix AUROC tables and KD table; every enhanced state crosses 0.90 on at least one LLM/domain cell, with variable low-FPR transfer
2511.00988	2511.00988:mpu-e	MPU-E	primary_result	Primary PDF full text and all main/appendix result tables	main/appendix AUROC tables and KD table; every enhanced state crosses 0.90 on at least one LLM/domain cell, with variable low-FPR transfer
2511.00988	2511.00988:radar-e	RADAR-E	primary_result	Primary PDF full text and all main/appendix result tables	main/appendix AUROC tables and KD table; every enhanced state crosses 0.90 on at least one LLM/domain cell, with variable low-FPR transfer
2511.00988	2511.00988:ours-kd	Ours-KD	primary_result	Primary PDF full text and all main/appendix result tables	main/appendix AUROC tables and KD table; every enhanced state crosses 0.90 on at least one LLM/domain cell, with variable low-FPR transfer
2510.20610	2510.20610:xlm-roberta	BUSTED XLM-RoBERTa submission	primary_result	Primary PDF full text and all main/appendix result tables	official Arabic shared-task table; XLM-RoBERTa is the paper's best submission at 0.7701 macro F1, below the general-detector threshold
2510.19492	2510.19492:loss	Loss	embedded_result	Matched-generator RAID white-box Table 3	97.27% mean AUROC
2510.19492	2510.19492:logrank	LogRank	embedded_result	Matched-generator RAID white-box Table 3	97.55% mean AUROC
2510.19492	2510.19492:min-k	Min-K%	embedded_result	Matched-generator RAID white-box Table 3	99.03% mean AUROC
2510.19492	2510.19492:min-k-plus-plus	Min-K%++	embedded_result	Matched-generator RAID white-box Table 3	98.44% mean AUROC
2510.19492	2510.19492:fastdetectgpt	FastDetectGPT	embedded_result	Matched-generator RAID white-box Table 3	99.36% mean AUROC
2510.19492	2510.19492:binoculars	Binoculars	embedded_result	Matched-generator RAID white-box Table 3	99.86% mean AUROC
2510.19492	2510.19492:detectllm	DetectLLM	embedded_result	Matched-generator RAID white-box Table 3	99.40% mean AUROC
2510.19492	2510.19492:lastde-plus-plus	Lastde++	embedded_result	Matched-generator RAID white-box Table 3	98.48% mean AUROC
2510.19492	2510.19492:rank	Rank	embedded_result	RAID Tables 3-4	Up to 99.4% white-box and 99.5% black-box AUROC cells despite unstable cross-domain values
2510.19492	2510.19492:entropy	Entropy	embedded_result	RAID Tables 3-4	Up to 100.0% white-box and 99.9% black-box AUROC cells despite severe domain/generator variance
